SaleID,Date,ProductID,Quantity,Unit Price,CustomerID,unit Cost
1972,9/11/2025 0:00,P003,5,25000,C025,19422.5
1973,5/10/2025 0:00,P001,1,30000,C015,29229
1974,3/1/2025 0:00,P007,6,10000,C004,8160
1975,5/31/2025 0:00,P004,1,2000,C004,2053.4
1976,10/14/2025 0:00,P001,3,10000,C030,9623
1977,1/5/2025 0:00,P008,5,25000,C034,19322.5
1978,9/23/2025 0:00,P012,5,2000,C027,2068.4
1979,5/10/2025 0:00,P006,6,10000,C031,7930
1980,9/24/2025 0:00,P006,8,15000,C032,14671.5
1981,6/27/2025 0:00,P002,5,30000,C044,29313
1982,9/10/2025 0:00,P001,1,15000,C039,15681
1983,2/25/2025 0:00,P002,5,40000,C052,31084
1984,3/24/2025 0:00,P004,3,25000,C009,20540
1985,4/9/2025 0:00,P002,4,40000,C041,42260
1986,5/29/2025 0:00,P001,8,40000,C008,34076
1987,6/5/2025 0:00,P007,7,40000,C014,31728
1988,7/9/2025 0:00,P011,5,5000,C033,4042
1989,9/20/2025 0:00,P011,2,50000,C023,46395
1990,3/21/2025 0:00,P012,6,5000,C021,4936.5
1991,9/9/2025 0:00,P008,6,50000,C055,38670
1992,4/7/2025 0:00,P006,6,25000,C012,25940
1993,9/17/2025 0:00,P004,9,4000,C002,3961.2
1994,9/17/2025 0:00,P006,8,1000,C013,957.9
1995,4/13/2025 0:00,P003,8,5000,C004,4104
1996,2/9/2025 0:00,P012,1,10000,C020,8208
1997,9/30/2025 0:00,P008,5,50000,C050,43810
1998,4/11/2025 0:00,P010,7,5000,C051,4022
1999,8/9/2025 0:00,P002,6,3000,C048,3175.5
2000,5/4/2025 0:00,P005,5,15000,C014,14478
2001,8/19/2025 0:00,P001,8,5000,C030,4875
2002,6/27/2025 0:00,P006,3,50000,C029,45015
2003,3/4/2025 0:00,P002,6,2000,C008,2092.4
2004,4/26/2025 0:00,P004,5,40000,C012,31680
2005,7/10/2025 0:00,P006,8,50000,C041,43865
2006,3/3/2025 0:00,P010,4,4000,C038,3835.6
2007,9/13/2025 0:00,P011,8,25000,C026,26300
2008,1/7/2025 0:00,P008,2,15000,C050,12370.5
2009,6/4/2025 0:00,P012,9,15000,C002,12040.5
2010,4/2/2025 0:00,P008,9,1000,C055,766.4
2011,1/14/2025 0:00,P011,6,5000,C040,4253.5
2012,8/17/2025 0:00,P006,4,2000,C014,1907
2013,3/27/2025 0:00,P004,4,5000,C006,3819
2014,5/13/2025 0:00,P008,6,2000,C042,1938
2015,7/2/2025 0:00,P008,5,10000,C040,8570
2016,3/3/2025 0:00,P010,6,3000,C031,2336.1
2017,8/7/2025 0:00,P001,7,30000,C017,23007
2018,9/3/2025 0:00,P004,7,25000,C025,20197.5
2019,8/18/2025 0:00,P004,9,2000,C032,1971
2020,3/20/2025 0:00,P007,8,50000,C012,42200
2021,5/29/2025 0:00,P011,6,25000,C049,23915
2022,5/18/2025 0:00,P007,6,3000,C013,2651.4
2023,3/6/2025 0:00,P011,5,2000,C019,2072.4
2024,1/13/2025 0:00,P008,1,25000,C044,26157.5
2025,8/1/2025 0:00,P011,9,4000,C048,3723.2
2026,8/30/2025 0:00,P005,9,50000,C025,47695
2027,8/1/2025 0:00,P007,9,1000,C031,878.1
2028,6/30/2025 0:00,P008,8,10000,C037,8134
2029,6/22/2025 0:00,P009,3,1000,C025,996.8
2030,6/9/2025 0:00,P003,1,2000,C016,1880.2
2031,6/13/2025 0:00,P003,8,40000,C038,39676
2032,7/7/2025 0:00,P004,7,5000,C043,4513.5
2033,7/10/2025 0:00,P005,5,2000,C049,2118.8
2034,9/13/2025 0:00,P010,7,10000,C023,8457
2035,7/2/2025 0:00,P001,4,50000,C014,39630
2036,4/27/2025 0:00,P007,9,4000,C006,4101.2
2037,10/9/2025 0:00,P009,2,3000,C025,2438.4
2038,7/15/2025 0:00,P008,9,30000,C023,24330
2039,2/3/2025 0:00,P005,9,1000,C043,920.9
2040,2/21/2025 0:00,P004,5,2000,C012,1945
2041,4/22/2025 0:00,P012,1,3000,C013,2853.3
2042,9/9/2025 0:00,P007,7,4000,C036,3288
2043,3/23/2025 0:00,P005,4,1000,C039,877.5
2044,8/20/2025 0:00,P007,9,2000,C034,1851.4
2045,8/15/2025 0:00,P012,6,10000,C006,9420
2046,8/21/2025 0:00,P001,3,1000,C038,934
2047,8/9/2025 0:00,P001,6,2000,C050,1906
2048,2/11/2025 0:00,P010,6,50000,C052,43600
2049,1/21/2025 0:00,P003,5,4000,C040,3643.6
2050,2/11/2025 0:00,P011,2,10000,C008,8146
2051,4/23/2025 0:00,P002,2,3000,C008,2282.1
2052,4/15/2025 0:00,P002,7,3000,C040,2521.5
2053,7/11/2025 0:00,P007,2,30000,C033,25869
2054,1/17/2025 0:00,P012,6,25000,C034,19367.5
2055,4/30/2025 0:00,P010,5,40000,C044,31228
2056,5/9/2025 0:00,P002,4,50000,C015,40240
2057,5/10/2025 0:00,P011,7,10000,C036,9330
2058,3/1/2025 0:00,P004,8,1000,C035,902.1
2059,2/17/2025 0:00,P002,4,3000,C046,2493.6
2060,1/29/2025 0:00,P006,1,5000,C022,5070
2061,4/7/2025 0:00,P008,1,4000,C023,3777.2
2062,1/10/2025 0:00,P010,1,50000,C040,43305
2063,8/30/2025 0:00,P004,1,10000,C045,8781
2064,8/20/2025 0:00,P005,5,10000,C055,9147
2065,10/4/2025 0:00,P004,4,1000,C051,973.2
2066,10/11/2025 0:00,P003,9,10000,C022,8073
2067,7/22/2025 0:00,P005,3,2000,C005,1724
2068,9/4/2025 0:00,P009,7,50000,C031,49320
2069,10/17/2025 0:00,P008,8,2000,C013,1524.4
2070,9/21/2025 0:00,P008,6,3000,C028,2733.6
2071,8/2/2025 0:00,P008,1,3000,C020,2863.8
2072,7/19/2025 0:00,P012,8,2000,C033,1829
2073,3/20/2025 0:00,P008,3,50000,C016,47720
2074,6/22/2025 0:00,P007,8,40000,C029,37000
2075,3/10/2025 0:00,P008,4,5000,C023,4035.5
2076,3/28/2025 0:00,P011,8,50000,C024,50600
2077,4/11/2025 0:00,P008,1,15000,C034,15282
2078,1/8/2025 0:00,P008,3,10000,C007,8417
2079,7/19/2025 0:00,P012,6,25000,C038,24090
2080,3/28/2025 0:00,P010,9,1000,C037,830.4
2081,2/12/2025 0:00,P007,2,2000,C004,1605.4
2082,4/19/2025 0:00,P012,1,25000,C034,23770
2083,6/1/2025 0:00,P001,3,2000,C042,2086.8
2084,1/17/2025 0:00,P004,4,1000,C022,871
2085,5/13/2025 0:00,P004,5,1000,C005,811.6
2086,5/28/2025 0:00,P005,3,5000,C050,4584
2087,10/4/2025 0:00,P010,2,1000,C042,898.9
2088,8/20/2025 0:00,P006,2,3000,C023,2535
2089,8/16/2025 0:00,P004,7,2000,C054,1722
2090,5/19/2025 0:00,P002,9,3000,C015,2778
2091,7/30/2025 0:00,P006,2,10000,C031,9046
2092,1/28/2025 0:00,P008,7,15000,C009,15340.5
2093,2/20/2025 0:00,P008,7,30000,C043,23010
2094,9/18/2025 0:00,P007,7,5000,C053,4629.5
2095,9/18/2025 0:00,P006,3,2000,C025,1723.8
2096,1/8/2025 0:00,P002,7,25000,C025,23725
2097,5/18/2025 0:00,P007,1,4000,C049,3366.8
2098,2/7/2025 0:00,P011,1,10000,C021,10456
2099,4/21/2025 0:00,P012,5,50000,C009,48630
2100,8/8/2025 0:00,P005,2,2000,C055,1956.4
2101,8/11/2025 0:00,P006,9,15000,C048,14652
2102,5/16/2025 0:00,P010,7,10000,C038,10520
2103,9/13/2025 0:00,P008,4,50000,C022,40140
2104,2/18/2025 0:00,P008,4,15000,C043,12064.5
2105,10/19/2025 0:00,P003,2,50000,C023,52575
2106,3/19/2025 0:00,P012,5,2000,C049,1903.2
2107,4/15/2025 0:00,P012,4,5000,C004,3912
2108,6/18/2025 0:00,P007,1,4000,C029,3227.6
2109,8/5/2025 0:00,P001,8,50000,C015,39320
2110,4/29/2025 0:00,P001,3,15000,C001,13140
2111,7/9/2025 0:00,P007,6,50000,C054,51155
2112,9/12/2025 0:00,P010,4,4000,C030,4194
2113,9/23/2025 0:00,P009,9,25000,C029,23385
2114,5/29/2025 0:00,P007,7,10000,C020,7705
2115,6/13/2025 0:00,P010,9,15000,C033,11814
2116,5/20/2025 0:00,P005,3,25000,C041,24892.5
2117,9/15/2025 0:00,P008,1,50000,C044,38625
2118,9/26/2025 0:00,P002,5,50000,C036,38655
2119,6/30/2025 0:00,P009,3,1000,C022,962.6
2120,6/9/2025 0:00,P006,6,15000,C013,12843
2121,10/15/2025 0:00,P009,8,2000,C007,1677.2
2122,10/15/2025 0:00,P002,4,50000,C008,51860
2123,8/14/2025 0:00,P003,5,2000,C028,1786
2124,1/11/2025 0:00,P012,5,3000,C045,2366.1
2125,1/10/2025 0:00,P008,4,30000,C043,31581
2126,9/28/2025 0:00,P001,4,3000,C009,2283
2127,9/30/2025 0:00,P010,4,2000,C025,1964.2
2128,7/2/2025 0:00,P007,4,10000,C016,9571
2129,6/2/2025 0:00,P007,4,5000,C010,4621
2130,5/4/2025 0:00,P001,5,40000,C011,34616
2131,4/24/2025 0:00,P009,2,2000,C031,2043.6
2132,10/5/2025 0:00,P008,2,40000,C012,34404
2133,8/1/2025 0:00,P004,9,50000,C031,47450
2134,6/21/2025 0:00,P010,2,4000,C014,3574.4
2135,10/15/2025 0:00,P011,6,10000,C051,8810
2136,6/23/2025 0:00,P005,2,25000,C044,21455
2137,4/23/2025 0:00,P002,5,50000,C032,52130
2138,5/2/2025 0:00,P009,4,40000,C050,37868
2139,2/1/2025 0:00,P012,7,50000,C053,42270
2140,8/10/2025 0:00,P012,7,30000,C017,29286
2141,4/29/2025 0:00,P006,6,1000,C035,1048.5
2142,2/8/2025 0:00,P003,5,30000,C001,23862
2143,9/25/2025 0:00,P012,1,10000,C029,8690
2144,8/21/2025 0:00,P007,3,4000,C051,3356
2145,1/18/2025 0:00,P009,9,25000,C004,25275
2146,5/29/2025 0:00,P003,1,30000,C023,25260
2147,5/29/2025 0:00,P002,5,15000,C028,12789
2148,5/6/2025 0:00,P007,2,25000,C016,20897.5
2149,10/29/2025 0:00,P007,4,4000,C012,3182.8
2150,8/26/2025 0:00,P004,1,40000,C053,31628
2151,5/15/2025 0:00,P011,3,30000,C021,29913
2152,5/31/2025 0:00,P009,7,1000,C045,803.8
2153,8/24/2025 0:00,P008,3,25000,C017,24850
2154,8/12/2025 0:00,P001,4,50000,C040,43370
2155,7/22/2025 0:00,P001,2,1000,C013,895.9
2156,9/13/2025 0:00,P005,3,50000,C052,46605
2157,3/27/2025 0:00,P006,9,4000,C032,3110.4
2158,5/30/2025 0:00,P003,3,30000,C037,26625
2159,8/23/2025 0:00,P009,5,2000,C050,2096
2160,1/22/2025 0:00,P012,2,2000,C015,2115.8
2161,10/12/2025 0:00,P010,4,40000,C012,33700
2162,9/26/2025 0:00,P006,7,1000,C049,835.4
2163,9/15/2025 0:00,P004,7,50000,C015,39350
2164,1/29/2025 0:00,P012,3,2000,C034,1868
2165,8/1/2025 0:00,P007,5,1000,C006,906.4
2166,10/10/2025 0:00,P008,1,15000,C017,15427.5
2167,2/19/2025 0:00,P009,1,40000,C048,30656
2168,4/5/2025 0:00,P011,5,3000,C049,2556
2169,3/29/2025 0:00,P006,9,3000,C020,2297.1
2170,2/13/2025 0:00,P006,1,50000,C009,40320
2171,10/5/2025 0:00,P008,1,2000,C005,1568.6
2172,6/20/2025 0:00,P012,4,25000,C023,21177.5
2173,7/8/2025 0:00,P005,4,15000,C033,15720
2174,7/3/2025 0:00,P003,2,3000,C038,3043.8
2175,1/3/2025 0:00,P012,9,50000,C014,50720
2176,7/10/2025 0:00,P003,9,50000,C017,39070
2177,4/28/2025 0:00,P006,2,30000,C019,28170
2178,1/19/2025 0:00,P002,9,2000,C033,1569
2179,1/23/2025 0:00,P006,6,1000,C001,958.4
2180,1/30/2025 0:00,P006,8,25000,C013,19145
2181,10/22/2025 0:00,P008,4,30000,C046,26523
2182,4/18/2025 0:00,P007,2,3000,C027,3111
2183,10/8/2025 0:00,P008,2,25000,C006,24255
2184,5/8/2025 0:00,P009,9,40000,C006,32284
2185,8/17/2025 0:00,P006,1,2000,C033,1603.6
2186,4/21/2025 0:00,P003,7,3000,C030,2468.1
2187,5/16/2025 0:00,P010,3,4000,C046,3709.2
2188,7/5/2025 0:00,P003,3,50000,C035,39325
2189,5/24/2025 0:00,P011,2,3000,C023,2708.4
2190,3/13/2025 0:00,P012,6,2000,C010,2085.6
2191,5/9/2025 0:00,P001,2,10000,C051,8648
2192,9/18/2025 0:00,P011,4,4000,C019,3584.8
2193,1/3/2025 0:00,P005,9,10000,C051,10562
2194,4/14/2025 0:00,P004,9,3000,C028,2658
2195,8/12/2025 0:00,P009,6,2000,C023,1918
2196,1/10/2025 0:00,P009,4,3000,C004,2889.3
2197,10/29/2025 0:00,P005,7,10000,C020,9287
2198,8/19/2025 0:00,P010,1,30000,C019,26370
2199,8/7/2025 0:00,P004,4,40000,C042,31856
2200,3/7/2025 0:00,P007,5,10000,C027,8643
2201,4/22/2025 0:00,P006,8,40000,C034,34088
2202,1/13/2025 0:00,P004,2,50000,C004,44230
2203,3/27/2025 0:00,P010,5,40000,C038,31052
2204,8/22/2025 0:00,P002,6,30000,C007,28740
2205,3/31/2025 0:00,P001,5,2000,C048,1668.6
2206,2/23/2025 0:00,P004,9,40000,C007,36052
2207,1/12/2025 0:00,P004,1,25000,C050,20265
2208,7/28/2025 0:00,P001,3,1000,C052,790.4
2209,1/14/2025 0:00,P006,2,10000,C026,9188
2210,5/1/2025 0:00,P004,3,2000,C026,1857.2
2211,1/20/2025 0:00,P001,9,15000,C054,13741.5
2212,3/16/2025 0:00,P001,9,5000,C019,5000
2213,8/31/2025 0:00,P001,2,50000,C009,38295
2214,8/11/2025 0:00,P008,3,1000,C020,862.7
2215,3/11/2025 0:00,P010,4,25000,C042,22042.5
2216,7/30/2025 0:00,P008,9,2000,C045,2076.2
2217,4/11/2025 0:00,P002,3,30000,C050,30810
2218,7/5/2025 0:00,P011,7,3000,C016,2324.4
2219,5/12/2025 0:00,P007,3,1000,C054,943.9
2220,4/21/2025 0:00,P008,7,2000,C017,1807
2221,5/12/2025 0:00,P008,7,2000,C022,1796.8
2222,1/20/2025 0:00,P011,9,2000,C013,1934.8
2223,1/24/2025 0:00,P010,2,50000,C012,41825
2224,8/15/2025 0:00,P011,6,40000,C010,32480
2225,6/3/2025 0:00,P007,9,10000,C001,7840
2226,10/20/2025 0:00,P005,2,2000,C032,1541.2
2227,8/18/2025 0:00,P001,2,3000,C030,2959.2
2228,7/21/2025 0:00,P012,5,2000,C008,1660.2
2229,2/7/2025 0:00,P009,8,3000,C021,2447.1
2230,9/17/2025 0:00,P007,9,15000,C022,12708
2231,7/7/2025 0:00,P002,2,50000,C018,39370
2232,2/26/2025 0:00,P006,5,4000,C002,3735.2
2233,1/20/2025 0:00,P002,7,2000,C048,1685.8
2234,9/30/2025 0:00,P001,6,15000,C044,14668.5
2235,4/29/2025 0:00,P007,6,2000,C009,1566.6
2236,3/12/2025 0:00,P002,7,2000,C003,1992.2
2237,1/4/2025 0:00,P002,3,10000,C054,10291
2238,8/9/2025 0:00,P011,3,25000,C026,20057.5
2239,1/14/2025 0:00,P005,9,10000,C021,8269
2240,1/3/2025 0:00,P005,8,40000,C030,40624
2241,8/4/2025 0:00,P007,5,3000,C028,2520
2242,8/17/2025 0:00,P001,6,30000,C036,27057
2243,7/5/2025 0:00,P008,1,2000,C026,1835.8
2244,2/24/2025 0:00,P003,1,30000,C034,29148
2245,9/11/2025 0:00,P004,4,50000,C008,43380
2246,1/24/2025 0:00,P009,2,1000,C010,833.9
2247,6/11/2025 0:00,P004,7,2000,C048,1886
2248,6/7/2025 0:00,P010,2,50000,C055,38170
2249,3/23/2025 0:00,P012,2,5000,C043,4935.5
2250,6/8/2025 0:00,P005,5,2000,C050,1851.2
2251,7/7/2025 0:00,P007,4,15000,C054,12537
2252,3/1/2025 0:00,P004,8,3000,C014,2865.9
2253,7/30/2025 0:00,P001,4,30000,C040,31299
2254,6/1/2025 0:00,P009,6,10000,C055,9733
2255,4/19/2025 0:00,P004,5,1000,C015,981.8
2256,3/17/2025 0:00,P009,2,25000,C017,25632.5
2257,1/30/2025 0:00,P006,8,50000,C053,39060
2258,4/27/2025 0:00,P001,2,25000,C018,21085
2259,7/11/2025 0:00,P012,9,4000,C032,3103.2
2260,1/19/2025 0:00,P003,9,5000,C038,5215.5
2261,6/22/2025 0:00,P011,3,30000,C023,28911
2262,8/16/2025 0:00,P002,4,30000,C046,27570
2263,7/2/2025 0:00,P009,8,2000,C023,2109.8
2264,4/23/2025 0:00,P012,9,15000,C035,11893.5
2265,7/2/2025 0:00,P001,3,4000,C039,3214.8
2266,5/26/2025 0:00,P009,5,15000,C015,13560
2267,4/26/2025 0:00,P009,8,40000,C053,35424
2268,4/23/2025 0:00,P008,3,10000,C024,10592
2269,9/8/2025 0:00,P008,7,2000,C028,2071.8
2270,9/8/2025 0:00,P011,8,2000,C016,1521.6
2271,10/30/2025 0:00,P012,3,30000,C016,24555
2272,4/28/2025 0:00,P001,2,50000,C040,52615
2273,10/28/2025 0:00,P011,7,3000,C039,2352.3
2274,6/10/2025 0:00,P008,9,2000,C006,1682
2275,7/17/2025 0:00,P010,1,5000,C002,5197.5
2276,9/17/2025 0:00,P003,3,4000,C054,3750.8
2277,5/28/2025 0:00,P011,5,5000,C013,3893.5
2278,8/28/2025 0:00,P007,3,5000,C044,4327
2279,2/16/2025 0:00,P011,1,2000,C047,1865
2280,7/17/2025 0:00,P001,7,50000,C009,43165
2281,2/16/2025 0:00,P001,7,10000,C034,8019
2282,3/19/2025 0:00,P010,8,1000,C017,848.7
2283,5/4/2025 0:00,P005,5,15000,C027,14664
2284,3/16/2025 0:00,P005,5,2000,C029,1837.8
2285,5/17/2025 0:00,P008,5,2000,C037,2105.2
2286,3/31/2025 0:00,P007,1,2000,C043,1588.2
2287,3/2/2025 0:00,P008,5,5000,C022,4936.5
2288,5/18/2025 0:00,P006,6,50000,C051,52240
2289,2/19/2025 0:00,P006,1,4000,C024,4048.4
2290,9/16/2025 0:00,P002,7,2000,C007,1898
2291,4/17/2025 0:00,P006,1,30000,C034,26331
2292,4/23/2025 0:00,P005,2,40000,C048,41856
2293,9/11/2025 0:00,P003,2,5000,C012,5209
2294,4/28/2025 0:00,P006,5,50000,C023,40625
2295,7/17/2025 0:00,P008,7,50000,C015,49205
2296,2/20/2025 0:00,P009,1,4000,C033,3490.4
2297,9/2/2025 0:00,P001,1,15000,C013,14104.5
2298,2/4/2025 0:00,P003,1,2000,C023,1795
2299,10/29/2025 0:00,P003,6,25000,C038,22205
2300,3/10/2025 0:00,P011,2,1000,C032,914.3
2301,2/18/2025 0:00,P008,1,5000,C045,5146
2302,3/15/2025 0:00,P001,6,40000,C050,32700
2303,7/11/2025 0:00,P005,2,50000,C035,41220
2304,9/18/2025 0:00,P003,6,40000,C001,41116
2305,3/11/2025 0:00,P002,8,50000,C047,47225
2306,3/31/2025 0:00,P008,2,10000,C045,9458
2307,9/17/2025 0:00,P003,9,15000,C005,14304
2308,5/6/2025 0:00,P007,8,30000,C013,24054
2309,8/19/2025 0:00,P012,1,10000,C054,9679
2310,10/22/2025 0:00,P011,7,3000,C005,2827.2
2311,5/9/2025 0:00,P001,6,2000,C032,1580.8
2312,10/7/2025 0:00,P006,6,3000,C051,2574.9
2313,4/10/2025 0:00,P003,6,1000,C021,943.3
2314,10/24/2025 0:00,P008,6,25000,C024,24275
2315,7/1/2025 0:00,P006,7,30000,C018,26490
2316,6/23/2025 0:00,P012,3,10000,C021,8650
2317,7/7/2025 0:00,P002,6,40000,C054,36576
2318,2/26/2025 0:00,P006,3,40000,C010,33528
2319,1/31/2025 0:00,P007,7,1000,C024,881.6
2320,3/25/2025 0:00,P005,7,50000,C040,40740
2321,6/1/2025 0:00,P003,8,40000,C047,34532
2322,2/5/2025 0:00,P004,2,2000,C021,1830.4
2323,8/1/2025 0:00,P004,9,25000,C025,25820
2324,4/16/2025 0:00,P006,5,15000,C052,12727.5
2325,8/8/2025 0:00,P010,9,2000,C023,1702
2326,6/12/2025 0:00,P001,5,25000,C022,21585
2327,8/8/2025 0:00,P011,7,5000,C004,4685.5
2328,9/27/2025 0:00,P004,9,1000,C034,865.7
2329,4/30/2025 0:00,P010,4,2000,C006,1580.8
2330,7/1/2025 0:00,P004,2,15000,C028,15211.5
2331,4/16/2025 0:00,P010,9,15000,C031,13816.5
2332,8/5/2025 0:00,P001,2,5000,C035,4588
2333,7/24/2025 0:00,P009,3,2000,C039,2066.6
2334,3/11/2025 0:00,P004,2,4000,C042,4155.2
2335,2/13/2025 0:00,P007,3,50000,C023,44005
2336,10/28/2025 0:00,P012,6,1000,C006,928.3
2337,8/16/2025 0:00,P003,3,5000,C016,5296
2338,7/3/2025 0:00,P010,8,2000,C002,1900
2339,4/17/2025 0:00,P012,6,30000,C024,25164
2340,3/25/2025 0:00,P003,7,30000,C017,27780
2341,9/7/2025 0:00,P008,1,1000,C045,942.1
2342,1/21/2025 0:00,P008,3,4000,C001,4124.4
2343,7/15/2025 0:00,P011,3,2000,C006,1861
2344,6/27/2025 0:00,P012,2,10000,C005,8932
2345,1/7/2025 0:00,P001,7,10000,C045,8250
2346,3/11/2025 0:00,P010,9,50000,C055,47540
2347,5/7/2025 0:00,P002,4,2000,C050,1712.6
2348,6/9/2025 0:00,P008,5,15000,C029,14197.5
2349,9/5/2025 0:00,P001,3,40000,C012,36492
2350,7/22/2025 0:00,P012,9,30000,C039,23055
2351,5/28/2025 0:00,P008,4,4000,C047,3506
2352,5/23/2025 0:00,P008,5,2000,C003,1529
2353,7/18/2025 0:00,P002,1,2000,C048,1587.4
2354,6/3/2025 0:00,P004,2,40000,C001,37236
2355,5/22/2025 0:00,P006,9,40000,C027,39540
2356,6/14/2025 0:00,P012,2,25000,C048,24517.5
2357,1/21/2025 0:00,P011,5,5000,C024,4165
2358,3/23/2025 0:00,P009,8,2000,C044,1841
2359,3/10/2025 0:00,P008,3,50000,C019,44200
2360,5/11/2025 0:00,P012,6,30000,C008,29451
2361,3/28/2025 0:00,P008,4,40000,C055,36620
2362,8/6/2025 0:00,P007,7,10000,C044,9634
2363,6/10/2025 0:00,P009,3,1000,C047,907.2
2364,6/27/2025 0:00,P002,6,10000,C002,8480
2365,4/27/2025 0:00,P003,9,25000,C030,22750
2366,7/15/2025 0:00,P010,1,25000,C030,21452.5
2367,3/27/2025 0:00,P008,3,40000,C049,39096
2368,10/16/2025 0:00,P006,2,25000,C039,25675
2369,3/22/2025 0:00,P010,8,5000,C045,4321.5
2370,6/1/2025 0:00,P009,7,15000,C032,14457
2371,3/2/2025 0:00,P010,2,3000,C001,2354.1
2372,3/2/2025 0:00,P004,6,2000,C038,1925
2373,1/28/2025 0:00,P008,3,2000,C013,1993
2374,2/12/2025 0:00,P010,8,40000,C011,36812
2375,6/18/2025 0:00,P003,3,25000,C010,23450
2376,3/27/2025 0:00,P003,9,1000,C048,793.2
2377,6/26/2025 0:00,P008,1,15000,C026,15237
2378,1/17/2025 0:00,P005,5,50000,C055,44055
2379,4/8/2025 0:00,P003,3,25000,C020,23975
2380,7/17/2025 0:00,P010,6,15000,C017,13005
2381,4/8/2025 0:00,P011,2,2000,C017,2054.6
2382,3/6/2025 0:00,P001,9,50000,C004,46940
2383,1/5/2025 0:00,P003,6,2000,C005,1688.8
2384,1/2/2025 0:00,P012,7,2000,C023,1931.4
2385,1/22/2025 0:00,P009,5,40000,C046,38156
2386,4/22/2025 0:00,P005,9,30000,C052,29625
2387,2/26/2025 0:00,P012,1,40000,C010,32760
2388,3/7/2025 0:00,P010,5,1000,C046,863.6
2389,4/8/2025 0:00,P002,6,5000,C028,5291.5
2390,5/24/2025 0:00,P007,7,15000,C033,14308.5
2391,5/5/2025 0:00,P002,4,5000,C043,4493
2392,6/16/2025 0:00,P004,1,30000,C026,28293
2393,3/27/2025 0:00,P012,8,5000,C055,4713
2394,3/17/2025 0:00,P007,4,50000,C050,49585
2395,10/21/2025 0:00,P004,3,50000,C048,41400
2396,2/28/2025 0:00,P007,7,4000,C029,3740.8
2397,5/18/2025 0:00,P007,2,2000,C027,1608.6
2398,4/9/2025 0:00,P001,8,1000,C018,833.1
2399,7/11/2025 0:00,P006,6,2000,C040,1696.6
2400,8/31/2025 0:00,P009,7,5000,C010,3872.5
2401,2/18/2025 0:00,P002,5,25000,C042,24967.5
2402,2/1/2025 0:00,P003,9,25000,C005,25407.5
2403,10/4/2025 0:00,P010,5,30000,C010,25971
2404,1/20/2025 0:00,P005,5,1000,C050,983
2405,6/3/2025 0:00,P009,3,1000,C021,868.4
2406,3/9/2025 0:00,P004,1,50000,C024,50755
2407,8/2/2025 0:00,P001,2,2000,C038,1571
2408,5/23/2025 0:00,P004,8,15000,C003,14619
2409,8/20/2025 0:00,P006,1,2000,C040,1806.6
2410,8/1/2025 0:00,P005,7,10000,C031,10114
2411,3/20/2025 0:00,P001,5,1000,C041,832.1
2412,8/2/2025 0:00,P004,3,40000,C037,33552
2413,4/26/2025 0:00,P006,7,3000,C002,3125.4
2414,4/2/2025 0:00,P010,9,1000,C002,1052
2415,9/27/2025 0:00,P010,2,30000,C039,29295
2416,6/17/2025 0:00,P004,8,5000,C049,4004
2417,2/27/2025 0:00,P009,9,40000,C042,31540
2418,10/11/2025 0:00,P005,3,30000,C044,28578
2419,1/26/2025 0:00,P008,2,2000,C034,1752.6
2420,3/7/2025 0:00,P009,7,3000,C042,2984.7
2421,9/5/2025 0:00,P010,5,3000,C020,2363.1
2422,9/11/2025 0:00,P005,5,50000,C033,44400
2423,2/13/2025 0:00,P006,5,1000,C004,784.7
2424,4/7/2025 0:00,P001,4,50000,C045,44665
2425,2/11/2025 0:00,P011,5,25000,C044,21012.5
2426,8/15/2025 0:00,P012,4,30000,C011,26847
2427,9/19/2025 0:00,P007,6,10000,C042,7620
2428,6/16/2025 0:00,P004,4,10000,C047,10252
2429,10/6/2025 0:00,P011,2,25000,C005,26315
2430,3/30/2025 0:00,P002,9,2000,C025,1995.2
2431,6/27/2025 0:00,P005,2,10000,C049,9847
2432,7/16/2025 0:00,P012,9,30000,C037,28701
2433,9/24/2025 0:00,P003,6,10000,C034,7853
2434,9/25/2025 0:00,P006,9,25000,C009,25462.5
2435,3/15/2025 0:00,P008,9,40000,C006,31772
2436,1/8/2025 0:00,P007,3,5000,C018,4473.5
2437,10/24/2025 0:00,P003,1,5000,C014,4983.5
2438,6/13/2025 0:00,P008,1,50000,C019,46320
2439,3/26/2025 0:00,P002,3,4000,C014,3069.2
2440,3/13/2025 0:00,P010,5,15000,C040,15465
2441,2/24/2025 0:00,P009,3,30000,C017,31590
2442,2/16/2025 0:00,P004,9,50000,C035,39585
2443,8/26/2025 0:00,P001,9,3000,C029,2516.7
2444,4/14/2025 0:00,P008,3,4000,C042,4064.4
2445,7/29/2025 0:00,P007,3,2000,C017,1687.6
2446,2/11/2025 0:00,P011,5,10000,C043,10185
2447,9/25/2025 0:00,P005,2,10000,C008,8470
2448,9/20/2025 0:00,P010,6,2000,C001,1990
2449,9/16/2025 0:00,P005,7,5000,C045,4321.5
2450,10/10/2025 0:00,P007,9,50000,C053,44155
2451,4/24/2025 0:00,P005,6,2000,C036,2073.6
2452,2/9/2025 0:00,P008,3,5000,C007,3941
2453,8/8/2025 0:00,P011,5,10000,C046,9185
2454,5/9/2025 0:00,P006,4,3000,C005,2963.7
2455,1/8/2025 0:00,P005,5,2000,C024,1894
2456,4/11/2025 0:00,P009,8,50000,C028,41185
2457,6/25/2025 0:00,P011,8,2000,C043,1723
